Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Target
5575533,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7174202,1858511.0,3218272.528,5574652,99,5575533,2787766.5,3941251.271,5574652,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53806515,0.17935505,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5854395,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.683247372,1951465.0,3379247.595,5853484,133,5854395,2927197.5,4138394.056,5853484,911,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512435529,0.170811843,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
249,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8032.128514,249.0,0.0,249,249,249,249.0,0.0,249,249,0,0.0,0.0,0,0,0,0,0,0,64,0,8032.128514,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5685850,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.703500796,1895283.333,3281957.147,5684961,125,5685850,2842925.0,4019245.856,5684961,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.527625597,0.175875199,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5393776,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741595498,1797925.333,3113323.817,5392882,110,5393776,2696888.0,3812711.279,5392882,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556196624,0.185398875,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
24237,1,1,49,177,49,49,49.0,0.0,177,177,177.0,0.0,9324.586376,82.51846351,24237.0,0.0,24237,24237,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.25923175,41.25923175,49,177,91.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,137.5,49.0,177.0,32,0,0,0,0,0,0,1,49,1,177,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
24344,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,492.934604,82.15576733,24344.0,0.0,24344,24344,24344,24344.0,0.0,24344,24344,0,0.0,0.0,0,0,0,0,0,0,40,0,82.15576733,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
649,1,1,76,158,76,76,76.0,0.0,158,158,158.0,0.0,360554.6995,3081.664099,649.0,0.0,649,649,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,1540.832049,1540.832049,76,158,103.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,155.0,76.0,158.0,40,0,0,0,0,0,0,1,76,1,158,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
5993237,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667418959,1997745.667,3459479.076,5992408,81,5993237,2996618.5,4236686.141,5992408,829,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500564219,0.16685474,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5648019,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708212915,1882673.0,3259871.206,5646848,128,5648019,2824009.5,3992096.491,5646848,1171,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531159686,0.177053229,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5820779,7,4,617,149,517,0,88.14285714,189.9889721,137,0,37.25,66.5601232,131.5975061,1.889781419,582077.9,1796567.043,5694841,18,5820779,970129.8333,2346098.043,5758997,18,96741,32247.0,33085.54421,66661,673,0,0,0,0,160,92,1.202588176,0.687193243,0,517,63.83333333,147.9876121,21900.33333,0,0,0,1,0,0,0,0,0,69.63636364,88.14285714,37.25,160,0,0,0,0,0,0,7,617,4,149,29200,11,6,20,125920.0,0.0,125920,125920,5694841.0,0.0,5694841,5694841,0
3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,123,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
116393647,23,23,1800,8546,565,0,78.26086957,167.1785157,1400,0,371.5652174,520.301034,88.88801293,0.395210574,2586525.489,4307210.208,10000000,2,116000000,5290620.318,4993542.234,10100000,4,112000000,5104136.0,5125955.983,10100000,2,0,0,0,0,472,604,0.197605287,0.197605287,0,1400,220.1276596,406.7203193,165421.4181,0,0,0,1,0,0,0,0,1,224.9130435,78.26086957,371.5652174,472,0,0,0,0,0,0,23,1800,23,8546,8192,17515,22,20,204494.5455,326031.3696,1187514,105731,10000000.0,7813.154283,10000000,9994321,0
414507,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,43.42508088,12.06252247,103626.75,207212.8349,414446,1,414507,414507.0,0.0,414507,414507,5,2.5,2.121320344,4,1,0,0,0,0,64,60,4.825008987,7.23751348,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,119,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5957229,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67145312,1985743.0,3438696.772,5956408,126,5957229,2978614.5,4211235.954,5956408,821,0,0.0,0.0,0,0,0,0,0,0,104,40,0.50358984,0.16786328,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
1046284,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.20374201,5.734580668,209256.8,265820.9148,500516,15031,1031005,515502.5,126.5721138,515592,515413,1031253,515626.5,238.2949853,515795,515458,0,0,0,0,92,60,2.867290334,2.867290334,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,0
22605,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4246.848042,88.47600088,22605.0,0.0,22605,22605,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,44.23800044,44.23800044,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
119646758,1683,1868,11130,4166954,234,0,6.613190731,18.19875058,4380,0,2230.703426,854.1806956,34920.16056,29.67903234,33703.31211,1392991.7,58800000,0,120000000,71133.62545,2023378.209,58800000,1,119000000,63962.14997,1927110.673,59000000,1,0,0,0,0,40560,37372,14.06640705,15.61262529,0,4380,1176.262387,1271.789022,1617447.316,0,0,0,1,0,0,0,0,1,1176.593636,6.613190731,2230.703426,40560,0,0,0,0,0,0,1683,11130,1868,4166954,8192,76,1108,20,1012860.5,1107576.0,1796035,229686,58700000.0,120916.6738,58800000,58600000,0
105628225,2,2,98,130,56,42,49.0,9.899494937,72,58,65.0,9.899494937,2.158513977,0.037868666,35200000.0,60900000.0,106000000,31463,106000000,106000000.0,0.0,106000000,106000000,106000000,106000000.0,0.0,106000000,106000000,0,0,0,0,52,52,0.018934333,0.018934333,42,72,54.0,12.56980509,158.0,0,0,0,0,0,0,0,0,1,67.5,49.0,65.0,52,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,31463.0,0.0,31463,31463,106000000.0,0.0,106000000,106000000,0
32169,2,2,76,416,38,38,38.0,0.0,208,208,208.0,0.0,15294.22736,124.3433119,10723.0,18527.76055,32117,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,62.17165594,62.17165594,38,208,106.0,93.11283478,8670.0,0,0,0,0,0,0,0,0,1,132.5,38.0,208.0,40,0,0,0,0,0,0,2,76,2,416,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
92,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10869.56522,10869.56522,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
76805993,2,2,101,232,54,47,50.5,4.949747468,153,79,116.0,52.32590181,4.335599176,0.052079269,25600000.0,44300000.0,76700000,30455,76800000,76800000.0,0.0,76800000,76800000,76800000,76800000.0,0.0,76800000,76800000,0,0,0,0,52,64,0.026039635,0.026039635,47,153,77.4,43.98067758,1934.3,0,0,0,0,0,0,0,0,1,96.75,50.5,116.0,52,0,0,0,0,0,0,2,101,2,232,-1,-1,1,20,30455.0,0.0,30455,30455,76700000.0,0.0,76700000,76700000,0
6118,5,2,407,12,258,0,81.4,102.1631049,6,6,6.0,0.0,68486.43347,1144.16476,1019.666667,2346.464717,5807,1,6118,1529.5,2890.70816,5862,1,258,258.0,0.0,258,258,1,0,0,0,160,40,817.2605427,326.9042171,0,258,84.625,109.6903922,12031.98214,0,1,0,0,1,0,0,0,0,96.71428571,81.4,6.0,160,0,0,0,0,0,0,5,407,2,12,118,0,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5308282,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.753539469,1769427.333,3063994.141,5307423,128,5308282,2654141.0,3752307.389,5307423,859,0,0.0,0.0,0,0,0,0,0,0,104,40,0.565154602,0.188384867,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
117664177,21,23,1367,5157,427,0,65.0952381,101.2175404,1418,0,224.2173913,409.2832934,55.44593237,0.373945589,2736376.209,12500000.0,58900000,1,118000000,5883208.85,18000000.0,58900000,20,118000000,5346697.364,17200000.0,59000000,1,0,0,0,0,680,744,0.178474031,0.195471558,0,1418,144.9777778,308.5752073,95218.65859,0,0,0,1,0,0,0,0,1,148.2727273,65.0952381,224.2173913,680,0,0,0,0,0,0,21,1367,23,5157,29200,365,12,32,283215.0,290497.8505,488628,77802,58500000.0,559822.8026,58900000,58100000,0
5202281,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768893491,1734093.667,3002774.521,5201399,96,5202281,2601140.5,3677320.836,5201399,882,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576670118,0.192223373,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5253203,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761440211,1751067.667,3032333.688,5252505,128,5253203,2626601.5,3713588.343,5252505,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571080158,0.190360053,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5951501,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.672099358,1983833.667,3435491.029,5950797,144,5951501,2975750.5,4207351.109,5950797,704,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504074518,0.168024839,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5780523,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.691978909,1926841.0,3336762.111,5779802,167,5780523,2890261.5,4086427.364,5779802,721,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518984182,0.172994727,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
30911,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,5305.554657,64.70188606,30911.0,0.0,30911,30911,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.35094303,32.35094303,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,32,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5241162,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.763189537,1747054.0,3025232.868,5240292,99,5241162,2620581.0,3704830.826,5240292,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572392153,0.190797384,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5750719,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.695565198,1916906.333,3319592.006,5750041,101,5750719,2875359.5,4065413.565,5750041,678,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521673899,0.1738913,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
60679,1,1,44,76,44,44,44.0,0.0,76,76,76.0,0.0,1977.619934,32.96033224,60679.0,0.0,60679,60679,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.48016612,16.48016612,44,76,54.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,82.0,44.0,76.0,32,0,0,0,0,0,0,1,44,1,76,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
115526931,21,18,873,4345,531,0,41.57142857,121.8054069,1448,0,241.3888889,493.1565959,45.16695765,0.337583624,3040182.395,4558248.273,10000000,4,116000000,5776346.55,4978169.03,10100000,4,111000000,6556805.176,4958141.838,10100000,49,0,0,0,0,680,584,0.181775797,0.155807826,0,1448,130.45,352.1227896,123990.459,0,0,0,1,0,0,0,0,0,133.7948718,41.57142857,241.3888889,680,0,0,0,0,0,0,21,873,18,4345,29200,123,4,32,114756.3636,91095.62935,389356,85432,10000000.0,19483.87089,10000000,9960036,0
5290970,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756005043,1763656.667,3053989.527,5290100,129,5290970,2645485.0,3740050.4,5290100,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567003782,0.189001261,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
295,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,40677.9661,6779.661017,295.0,0.0,295,295,295,295.0,0.0,295,295,0,0.0,0.0,0,0,0,0,0,0,40,0,6779.661017,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
64628,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,1423.531596,30.94633905,64628.0,0.0,64628,64628,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.47316952,15.47316952,38,54,43.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,20,0,0,0,0,0,0,1,38,1,54,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
172,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1093023.256,23255.81395,57.33333333,93.24340906,165,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11627.90698,11627.90698,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5049441,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.792166895,1683147.0,2914534.038,5048561,97,5049441,2524720.5,3569249.464,5048561,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594125171,0.198041724,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
47553,1,1,35,51,35,35,35.0,0.0,51,51,51.0,0.0,1808.508401,42.05833491,47553.0,0.0,47553,47553,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.02916746,21.02916746,35,51,40.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,60.5,35.0,51.0,32,0,0,0,0,0,0,1,35,1,51,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5236641,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.763848429,1745547.0,3022619.204,5235767,94,5236641,2618320.5,3701628.339,5235767,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572886322,0.190962107,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5303380,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.754235978,1767793.333,3061305.125,5302684,129,5303380,2651690.0,3749071.669,5302684,696,0,0.0,0.0,0,0,0,0,0,0,104,40,0.565676983,0.188558994,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
8792469,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.8667507,0.909869571,1256067.0,2172183.384,5003064,96,3789405,1263135.0,2183694.009,3784647,814,8792329,2930776.333,2607393.914,5003595,3317,0,0,0,0,136,136,0.454934786,0.454934786,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5051034,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.791917061,1683678.0,2915496.189,5050203,103,5051034,2525517.0,3570445.182,5050203,831,0,0.0,0.0,0,0,0,0,0,0,104,40,0.593937796,0.197979265,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
181,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,950276.2431,22099.44751,60.33333333,64.04946005,130,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,64,11049.72376,11049.72376,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59353,1,1,46,94,46,46,46.0,0.0,94,94,94.0,0.0,2358.768723,33.69669604,59353.0,0.0,59353,59353,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.84834802,16.84834802,46,94,62.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,93.0,46.0,94.0,20,0,0,0,0,0,0,1,46,1,94,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5957571,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.671414575,1985857.0,3438058.58,5955785,147,5957571,2978785.5,4210113.068,5955785,1786,0,0.0,0.0,0,0,0,0,0,0,104,40,0.503560931,0.167853644,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
4731776,9,5,1469,855,495,0,163.2222222,237.5098828,286,0,171.0,153.3883959,491.1475099,2.958719939,363982.7692,675494.3209,2086844,61,4731776,591472.0,793991.7047,2086844,1286,3731968,932992.0,1090556.555,2166306,946,0,0,0,0,192,112,1.902034247,1.056685693,0,495,154.9333333,202.0100658,40808.06667,0,0,0,1,0,0,0,0,0,166.0,163.2222222,171.0,192,0,0,0,0,0,0,9,1469,5,855,8192,1013,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5371335,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.744693824,1790445.0,3100519.045,5370616,118,5371335,2685667.5,3797090.583,5370616,719,0,0.0,0.0,0,0,0,0,0,0,104,40,0.558520368,0.186173456,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
170,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1388235.294,23529.41176,56.66666667,92.08872533,163,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5901454,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677799064,1967151.333,3406430.112,5900558,121,5901454,2950727.0,4171691.007,5900558,896,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508349298,0.169449766,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5823265,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686899875,1941088.333,3361285.939,5822367,132,5823265,2911632.5,4116400.206,5822367,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515174906,0.171724969,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
1099577,1,2,53,59,53,53,53.0,0.0,53,6,29.5,33.23401872,101.8573506,2.728321891,549788.5,777514.1105,1099574,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,1,0,0,0,20,40,0.90944063,1.818881261,6,53,41.25,23.5,552.25,0,1,0,0,1,1,0,0,2,55.0,53.0,29.5,20,0,0,0,0,0,0,1,53,2,59,328,131,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5336889,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.749500318,1778963.0,3080465.373,5335978,95,5336889,2668444.5,3772462.054,5335978,911,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562125238,0.187375079,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
160,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12500.0,160.0,0.0,160,160,160,160.0,0.0,160,160,0,0.0,0.0,0,0,0,0,0,0,64,0,12500.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
